time,open,high,low,close,NV
2023-08-24T15:00:00Z,26114.46,26161.77,25984.95,25993.32,-1685.44442068
2023-08-24T16:00:00Z,25994.54,26159.97,25985.66,26107.57,844.97412546
2023-08-24T17:00:00Z,26109.28,26115.66,25869.43,26043.62,-1126.95988376
2023-08-24T18:00:00Z,26043.62,26062.69,25972.33,26016.34,-406.17015731
2023-08-24T19:00:00Z,26015.82,26135.32,26004.7,26024.28,1386.0722092
2023-08-24T20:00:00Z,26028.03,26095.48,25936.33,26017.05,-507.33689226
2023-08-24T21:00:00Z,26017.45,26088.12,26014.12,26087.34,335.56112854
2023-08-24T22:00:00Z,26087.34,26128.28,26084.66,26115.43,304.09327775
2023-08-24T23:00:00Z,26115.68,26196.69,26071.25,26172.62,521.70558727
2023-08-25T00:00:00Z,26173.37,26181.79,26118.5,26138.2,-228.45792872
2023-08-25T01:00:00Z,26138.65,26146.99,26098.21,26140.61,227.12883714
2023-08-25T02:00:00Z,26140.61,26176.99,26119.92,26131.58,-188.58531139
2023-08-25T03:00:00Z,26131.32,26138.92,26024.29,26102.78,-338.92849284
2023-08-25T04:00:00Z,26103.28,26107.28,26030.06,26030.98,-151.79973308
2023-08-25T05:00:00Z,26031.22,26073.42,26015.34,26061.18,151.21684168
2023-08-25T06:00:00Z,26059.71,26061.16,25997.27,26014.95,-213.5432868
2023-08-25T07:00:00Z,26013.94,26057.39,25971.84,25975.1,-965.88426707
2023-08-25T08:00:00Z,25976.88,26114.46,25972.24,26089.2,486.66534877
2023-08-25T09:00:00Z,26092.48,26117.37,26082.26,26083.09,-193.18757984
2023-08-25T10:00:00Z,26082.86,26110.38,26079.46,26091.55,85.00440906
2023-08-25T11:00:00Z,26092.86,26110.3,26085.64,26097.46,154.94299141
2023-08-25T12:00:00Z,26098.45,26138.75,26098.43,26112.96,226.06931348
2023-08-25T13:00:00Z,26112.73,26230.2,26062.75,26067.77,-1428.08707879
2023-08-25T14:00:00Z,26065.95,26295.76,25773.3,25816.9,-6078.32149305
2023-08-25T15:00:00Z,25820.15,26038.16,25805.86,25931.47,1558.23265162
2023-08-25T16:00:00Z,25926.19,26022.49,25903.92,25928.29,-735.54369367
2023-08-25T17:00:00Z,25928.35,25976.46,25832.07,25882.02,-570.79997424
2023-08-25T18:00:00Z,25881.36,26049.68,25871.6,26043.76,488.25678577
2023-08-25T19:00:00Z,26045.44,26053.1,25946.34,25966.46,-308.76178338
2023-08-25T20:00:00Z,25962.71,26073.36,25952.26,26057.41,274.2703058
2023-08-25T21:00:00Z,26054.5,26072.85,26029.02,26070.98,274.21284711
2023-08-25T22:00:00Z,26069.98,26077.28,26041.96,26053.24,-183.6830806
2023-08-25T23:00:00Z,26053.47,26057.98,26037.35,26056.55,145.7888712
2023-08-26T00:00:00Z,26057.07,26083.72,26038.27,26044.55,-152.65655464
2023-08-26T01:00:00Z,26043.29,26068.57,26041.07,26049.57,95.08975663
2023-08-26T02:00:00Z,26049.57,26114.69,26049.55,26069.57,152.48849856
2023-08-26T03:00:00Z,26069.57,26087.38,26058.48,26079.12,121.16852665
2023-08-26T04:00:00Z,26078.62,26078.62,26062.21,26070.48,-65.1624292
2023-08-26T05:00:00Z,26071.73,26073.42,26050.99,26056.5,-99.6681364
2023-08-26T06:00:00Z,26056.5,26091.82,26048.87,26072.78,186.28564757
2023-08-26T07:00:00Z,26072.03,26080.19,26046.65,26048.39,-65.03976498
2023-08-26T08:00:00Z,26047.64,26054.67,26007.65,26032.24,-218.67801657
2023-08-26T09:00:00Z,26030.99,26032.96,26009.29,26011.13,-81.77719201
2023-08-26T10:00:00Z,26010.13,26025.8,26009.31,26022.8,39.31742358
2023-08-26T11:00:00Z,26025.8,26040.59,26025.8,26040.56,79.99554525
2023-08-26T12:00:00Z,26040.09,26042.18,25990.36,26019.58,-136.99813519
2023-08-26T13:00:00Z,26019.8,26036.88,26019.51,26036.55,109.52699014
2023-08-26T14:00:00Z,26036.55,26059.16,26027.99,26058.29,123.72975114
2023-08-26T15:00:00Z,26060.54,26068.42,26050.78,26052.98,-94.95708812
2023-08-26T16:00:00Z,26052.98,26056.22,26021.47,26039.53,-215.30158565
2023-08-26T17:00:00Z,26039.03,26039.08,26010.03,26027.45,-180.52511018
2023-08-26T18:00:00Z,26027.2,26027.2,26009.46,26018.95,-85.16483023
2023-08-26T19:00:00Z,26018.95,26038.76,26017.31,26037,85.15335175
2023-08-26T20:00:00Z,26036.5,26040.2,26026.11,26031.04,-66.63796159
2023-08-26T21:00:00Z,26029.79,26040.25,26021.33,26037.6,97.60705516
2023-08-26T22:00:00Z,26037.35,26042.8,26031.65,26032.43,-86.69983362
2023-08-26T23:00:00Z,26032.43,26034.14,25998.94,26016.25,-138.08486943
2023-08-27T00:00:00Z,26016.25,26024.64,26001.07,26002,-88.70231715
2023-08-27T01:00:00Z,26001.5,26006.75,25973.81,25993.49,-127.39355752
2023-08-27T02:00:00Z,25992.49,26012.39,25992.46,26000.7,89.72663058
2023-08-27T03:00:00Z,26001.72,26019.63,26000.72,26018.23,64.55523452
2023-08-27T04:00:00Z,26018.73,26036.15,26018.19,26035.61,93.41555767
2023-08-27T05:00:00Z,26035.86,26040.85,26030.49,26035.33,-79.89639543
2023-08-27T06:00:00Z,26036.08,26045.55,26032.97,26041.28,145.04059092
2023-08-27T07:00:00Z,26041.28,26046.2,26040.67,26041.66,53.16976494
2023-08-27T08:00:00Z,26043.05,26058.14,26032.47,26053.29,59.86850955
2023-08-27T09:00:00Z,26054.47,26068.3,26048.92,26067.97,128.90970455
2023-08-27T10:00:00Z,26068.2,26087.1,26067.04,26083.63,52.87909349
2023-08-27T11:00:00Z,26080.6,26080.63,26064.99,26065.49,-64.21292576
2023-08-27T12:00:00Z,26065.49,26069.08,26060.05,26068.51,40.34229355
2023-08-27T13:00:00Z,26068.51,26082.64,26068.51,26077.84,50.24573492
2023-08-27T14:00:00Z,26078.34,26171.31,26077.32,26147.59,329.72160277
2023-08-27T15:00:00Z,26147.29,26164.85,26117.24,26119.96,-147.50620342
2023-08-27T16:00:00Z,26119.54,26163.11,26118.85,26162.43,231.36133527
2023-08-27T17:00:00Z,26162.2,26175.02,26053.52,26059.64,-300.9294974
2023-08-27T18:00:00Z,26059.13,26107.42,26045.52,26104.41,152.77433735
2023-08-27T19:00:00Z,26103.41,26156.15,26098.95,26120.21,262.23428456
2023-08-27T20:00:00Z,26120.95,26134.74,26086.88,26090.46,-158.85739051
2023-08-27T21:00:00Z,26088.21,26122.01,26044.05,26067.38,-174.67836061
2023-08-27T22:00:00Z,26067.63,26085.64,26043.48,26085.38,175.04558779
2023-08-27T23:00:00Z,26084.63,26104.15,26077.06,26097.39,126.94332054
2023-08-28T00:00:00Z,26096.64,26098.34,25995.81,26026.05,-511.44455476
2023-08-28T01:00:00Z,26022.45,26055.46,26000.83,26023.83,-279.52554277
2023-08-28T02:00:00Z,26022.58,26054.5,26019.93,26027.86,143.7027
2023-08-28T03:00:00Z,26026.23,26046.14,26011.13,26011.54,-286.91700731
2023-08-28T04:00:00Z,26011.17,26032.26,26009.75,26024.76,161.53298197
2023-08-28T05:00:00Z,26024.76,26027.7,25884.25,25961.89,-418.47286114
2023-08-28T06:00:00Z,25961.16,25985.31,25931.33,25944.69,-269.85250051
2023-08-28T07:00:00Z,25942.16,25945.51,25888.24,25926.26,-154.71210027
2023-08-28T08:00:00Z,25926.26,25974,25915.9,25965.56,192.99791551
2023-08-28T09:00:00Z,25965.08,25965.45,25866.55,25923.75,-907.73930724
2023-08-28T10:00:00Z,25923.75,25953.12,25908.1,25946.63,175.18493052
2023-08-28T11:00:00Z,25946.13,25991.5,25942.78,25991.5,180.51509782
2023-08-28T12:00:00Z,25992,26237.7,25987.21,26127.09,845.66418607
2023-08-28T13:00:00Z,26126.56,26147.77,26095.95,26101.11,-618.50082772
2023-08-28T14:00:00Z,26103.91,26151.77,26082.17,26131.04,389.27670879
2023-08-28T15:00:00Z,26132.53,26171.6,26049.3,26090.3,-445.78469313
2023-08-28T16:00:00Z,26092.05,26151.23,26088.13,26143.93,391.18481084
2023-08-28T17:00:00Z,26142.78,26181,26134.97,26139.83,-445.6031438
2023-08-28T18:00:00Z,26139.86,26143.79,26103.59,26141.03,272.22414983
2023-08-28T19:00:00Z,26141.28,26148.97,25926.69,25991.45,-697.43991686
2023-08-28T20:00:00Z,25988.59,26014.62,25977.46,25990.89,-260.90703074
2023-08-28T21:00:00Z,25991.01,26006.7,25952.91,25980.68,-265.25195115
2023-08-28T22:00:00Z,25982.68,26059.56,25978.94,26057.96,278.18210649
2023-08-28T23:00:00Z,26057.96,26164.18,26048.8,26115.16,393.15433569
2023-08-29T00:00:00Z,26114.91,26154.9,26080,26135.24,276.10642375
2023-08-29T01:00:00Z,26135.71,26195.65,26094.73,26101.03,-434.28996323
2023-08-29T02:00:00Z,26101.78,26103.47,26081.69,26092.36,-161.4563465
2023-08-29T03:00:00Z,26091.52,26096.24,26061.56,26078.8,-111.36748965
2023-08-29T04:00:00Z,26077.55,26083.06,26051.15,26053.39,-113.01694103
2023-08-29T05:00:00Z,26054.47,26075.17,26036.9,26058.74,162.77318835
2023-08-29T06:00:00Z,26055.77,26055.78,26003.3,26006.28,-185.29148619
2023-08-29T07:00:00Z,26006.06,26033.31,25991.35,25999.58,-203.2768621
2023-08-29T08:00:00Z,25996.85,26004.09,25955.91,25957.33,-384.35667624
2023-08-29T09:00:00Z,25958.54,25983.32,25953.39,25983.07,145.50381262
2023-08-29T10:00:00Z,25983.15,25983.58,25925.44,25973.27,-193.67731758
2023-08-29T11:00:00Z,25972.17,26030.32,25959.93,25973.32,243.86426311
2023-08-29T12:00:00Z,25973.32,26036.62,25960.69,26036.62,354.80501073
2023-08-29T13:00:00Z,26038.62,26086.11,26011.6,26047.05,384.02241578
2023-08-29T14:00:00Z,26047.05,27745.2,26047.05,27520.97,10904.36415653
2023-08-29T15:00:00Z,27516.87,27577.35,27285.33,27428.17,-4400.52782622
2023-08-29T16:00:00Z,27428.92,28167.47,27362.28,28012.07,5930.94349193
2023-08-29T17:00:00Z,28014.04,28094.2,27808.61,27896.88,-3049.16277814
2023-08-29T18:00:00Z,27897.55,28022.8,27854.67,27989.52,1130.91898999
2023-08-29T19:00:00Z,27986.52,28006.69,27844.58,27856.14,-1422.16977995
2023-08-29T20:00:00Z,27854.79,27900.73,27581.92,27588.49,-1382.20294117
2023-08-29T21:00:00Z,27588.77,27737.84,27580.7,27668.21,715.50364397
2023-08-29T22:00:00Z,27667.96,27708.31,27550.7,27650.04,-696.10707148
2023-08-29T23:00:00Z,27649.78,27781.2,27584.75,27731.92,498.67385597
2023-08-30T00:00:00Z,27729.96,27768.18,27637.49,27639.35,-724.55916772
2023-08-30T01:00:00Z,27637.58,27652.42,27473.25,27559.38,-818.85884372
2023-08-30T02:00:00Z,27560.41,27566.36,27373.99,27407.76,-818.25844878
2023-08-30T03:00:00Z,27407.74,27419.71,27296.11,27403.79,-753.2241729
2023-08-30T04:00:00Z,27403.06,27449.75,27399.67,27443.06,351.30464572
2023-08-30T05:00:00Z,27442.56,27474.14,27440.9,27469.59,207.64944163
2023-08-30T06:00:00Z,27469.59,27469.59,27384.99,27392.26,-216.84749457
2023-08-30T07:00:00Z,27391.29,27463.43,27389.73,27445.62,239.15399503
2023-08-30T08:00:00Z,27445.87,27500.12,27414.33,27478.77,289.56113203
2023-08-30T09:00:00Z,27476.52,27477.16,27318.11,27431.23,-566.55228651
2023-08-30T10:00:00Z,27433.23,27454.8,27404.68,27444.67,199.43752376
2023-08-30T11:00:00Z,27444.17,27444.17,27342.57,27346.62,-550.95827115
2023-08-30T12:00:00Z,27346.62,27423.92,27300.01,27358.3,637.07706862
2023-08-30T13:00:00Z,27356.57,27461.52,27167.4,27376.44,1589.13420609
2023-08-30T14:00:00Z,27377.82,27424.6,27019.99,27110.36,-1998.39418815
2023-08-30T15:00:00Z,27112.63,27289.07,27043.35,27209.35,1270.50757314
2023-08-30T16:00:00Z,27207.69,27212.34,27076.56,27160,-802.52714893
2023-08-30T17:00:00Z,27158.25,27246.85,27124.57,27176.1,639.75115899
2023-08-30T18:00:00Z,27173.03,27282.58,27110.07,27280.47,505.94119405
2023-08-30T19:00:00Z,27278.97,27287.62,27189.23,27191.64,-498.97235148
2023-08-30T20:00:00Z,27194.87,27292.72,27192.05,27259.8,637.57754426
2023-08-30T21:00:00Z,27262.03,27340.81,27258.86,27272.94,472.85861729
2023-08-30T22:00:00Z,27272.94,27331.67,27246.87,27249.38,-301.7667397
2023-08-30T23:00:00Z,27244.28,27325.38,27235.46,27309.12,263.45759049
2023-08-31T00:00:00Z,27309.87,27310.59,27202.01,27224.43,-480.73260945
2023-08-31T01:00:00Z,27223.96,27241.89,27193.28,27201.66,-163.20103471
2023-08-31T02:00:00Z,27202.91,27234.57,27200.17,27202.65,179.67738347
2023-08-31T03:00:00Z,27201.15,27214.03,27187.37,27213.63,170.65429128
2023-08-31T04:00:00Z,27214.63,27278.01,27214.61,27257.41,207.45469353
2023-08-31T05:00:00Z,27256.66,27269.81,27230.29,27253.24,-116.80678284
2023-08-31T06:00:00Z,27253.52,27283.96,27240.58,27263.29,91.38000388
2023-08-31T07:00:00Z,27263.32,27292.3,27245.5,27260.84,-153.86175094
2023-08-31T08:00:00Z,27261.34,27274.61,27233.95,27238.55,-180.1882896
2023-08-31T09:00:00Z,27238.65,27241.01,27206.01,27208.79,-349.9684847
2023-08-31T10:00:00Z,27208.56,27224.28,27200.21,27212.8,346.96904571
2023-08-31T11:00:00Z,27211.33,27567.37,27210.99,27317.26,1650.61747694
2023-08-31T12:00:00Z,27316.89,27319.82,27080.95,27193.81,-1298.40923352
2023-08-31T13:00:00Z,27198.2,27204.31,27082.45,27150.55,-882.42999475
2023-08-31T14:00:00Z,27147.86,27189.04,27031.63,27179.27,1032.25076163
2023-08-31T15:00:00Z,27178.7,27180.02,26812.88,26924.16,-1719.29461298
2023-08-31T16:00:00Z,26923.28,26925.13,26237.82,26242.82,-4669.48927958
2023-08-31T17:00:00Z,26242.8,26397.56,26144.29,26330.95,1782.63778066
2023-08-31T18:00:00Z,26332.46,26392.33,26197.42,26297.07,-902.61434812
2023-08-31T19:00:00Z,26295.07,26319.71,25932.53,26175.76,-1765.04026262
2023-08-31T20:00:00Z,26163.05,26192.75,25967.83,26015.71,-1693.22528479
2023-08-31T21:00:00Z,26018.27,26041.55,25685.28,26026.51,2433.20231181
2023-08-31T22:00:00Z,26026.29,26061.79,25981.89,26052.73,685.31873378
2023-08-31T23:00:00Z,26053.51,26055.46,25922.55,25941.91,-512.66267282
2023-09-01T00:00:00Z,25940.2,26061.07,25932.81,26049.3,558.09388762
2023-09-01T01:00:00Z,26054.83,26057.3,25978.15,25984.04,-350.69709414
2023-09-01T02:00:00Z,25984.29,26095.07,25983.88,26057.68,496.25386104
2023-09-01T03:00:00Z,26057.69,26090.56,26039.07,26084.02,310.83976031
2023-09-01T04:00:00Z,26082.52,26090.66,26039.01,26040.8,-144.59958437
2023-09-01T05:00:00Z,26040.69,26050.85,26022.83,26026.92,-192.92059139
2023-09-01T06:00:00Z,26026.92,26038.4,25984.63,25994.27,-329.56910564
2023-09-01T07:00:00Z,25993.52,26015.65,25985.7,25988.47,-467.62813441
2023-09-01T08:00:00Z,25988.46,26008.96,25965.24,25976.29,-518.23512432
2023-09-01T09:00:00Z,25976.04,26044.29,25970.63,26029.52,253.15055414
2023-09-01T10:00:00Z,26030.96,26040.67,25991.03,25997.99,-356.9330533
2023-09-01T11:00:00Z,25997.49,26058.78,25982.71,26044.05,997.10379681
2023-09-01T12:00:00Z,26043.3,26141.51,25995.03,26052.43,1144.86014685
2023-09-01T13:00:00Z,26048.68,26055.88,25870.96,25992.8,-1051.77507247
2023-09-01T14:00:00Z,25990.12,25992,25699.64,25712.95,-1182.28461724
2023-09-01T15:00:00Z,25712.06,25923.75,25570.52,25802.87,2468.64725726
2023-09-01T16:00:00Z,25801.91,25940.87,25752.24,25775.51,-2284.45320145
2023-09-01T17:00:00Z,25776.96,25782.65,25328.92,25463.49,-4143.55871638
2023-09-01T18:00:00Z,25462.99,25798.78,25443.27,25640.3,1439.09080592
2023-09-01T19:00:00Z,25640.47,25662.28,25577.43,25628.2,-823.67583358
2023-09-01T20:00:00Z,25631.73,25904.34,25560.93,25767.3,1273.07676133
2023-09-01T21:00:00Z,25767.28,25842.65,25731.21,25801.71,545.11234254
2023-09-01T22:00:00Z,25799.71,25815.41,25761.67,25762.09,-357.39052257
2023-09-01T23:00:00Z,25762.09,25830.88,25756.28,25804.3,265.84788009
2023-09-02T00:00:00Z,25804.98,25833.7,25787.32,25789.89,-217.62264229
2023-09-02T01:00:00Z,25789.67,25809.68,25777.59,25777.81,-174.83973475
2023-09-02T02:00:00Z,25776.06,25787.88,25753.98,25757.61,-482.58782494
2023-09-02T03:00:00Z,25759.36,25801.17,25758.27,25791.18,132.28258997
2023-09-02T04:00:00Z,25791.67,25800.9,25761.66,25770.37,-337.42971522
2023-09-02T05:00:00Z,25770.62,25838.82,25770.58,25814.58,220.81254429
2023-09-02T06:00:00Z,25815.58,25825.7,25792.56,25798.05,-118.03962054
2023-09-02T07:00:00Z,25798.32,25825.95,25784.14,25796.27,-137.2106298
2023-09-02T08:00:00Z,25794.29,25797.37,25774.84,25784.98,-148.05460061
2023-09-02T09:00:00Z,25785.09,25820.58,25777.73,25808.78,192.41630926
2023-09-02T10:00:00Z,25809.18,25849.96,25809.18,25837.3,181.93666969
2023-09-02T11:00:00Z,25836.32,25855.02,25792.27,25812.94,-379.05325076
2023-09-02T12:00:00Z,25813.23,25837.36,25804.63,25810.91,-209.08882831
2023-09-02T13:00:00Z,25810.66,25848.32,25791.53,25829.68,193.49416111
2023-09-02T14:00:00Z,25829.68,25888.25,25815.85,25873.75,418.80497546
2023-09-02T15:00:00Z,25873.75,25982.82,25873.46,25907.04,875.84475859
2023-09-02T16:00:00Z,25904.56,25941.79,25847.73,25864.75,-347.81215581
2023-09-02T17:00:00Z,25865.25,25874.88,25819.35,25820.39,-212.97150491
2023-09-02T18:00:00Z,25820.39,25822.76,25766.72,25813.44,-591.37312948
2023-09-02T19:00:00Z,25813,25845.67,25803.02,25835.34,165.77153043
2023-09-02T20:00:00Z,25832.58,25849.89,25823.43,25849.56,100.68242479
2023-09-02T21:00:00Z,25849.2,25882.57,25844.65,25859.37,215.98157166
2023-09-02T22:00:00Z,25859.37,25866.15,25851.33,25864.8,94.0136986
2023-09-02T23:00:00Z,25864.83,25896.79,25861.74,25869.38,140.6198386
2023-09-03T00:00:00Z,25868.13,25872.12,25832.44,25870.09,176.67200255
2023-09-03T01:00:00Z,25870.09,25902.71,25857,25863.69,-169.21156414
2023-09-03T02:00:00Z,25861.69,25875.14,25857.78,25859.76,-82.96865346
2023-09-03T03:00:00Z,25860.98,25873.55,25855.64,25864.12,90.68838177
2023-09-03T04:00:00Z,25863.86,25881.77,25863.32,25877.54,83.05603718
2023-09-03T05:00:00Z,25878.54,25903.34,25877.17,25900.64,112.51777137
2023-09-03T06:00:00Z,25901.16,25941.48,25898.15,25914.36,130.63564339
2023-09-03T07:00:00Z,25914.09,25946.96,25909.52,25946.96,133.8993411
2023-09-03T08:00:00Z,25947.21,25947.92,25882.64,25885.59,-184.62786632
2023-09-03T09:00:00Z,25885.84,25935.3,25880.77,25909.37,114.86582732
2023-09-03T10:00:00Z,25909.62,25933.67,25895.03,25931.74,90.50751088
2023-09-03T11:00:00Z,25931.76,25940.81,25919.39,25939.9,110.01535164
2023-09-03T12:00:00Z,25939.9,26077.15,25889.61,25895.22,-731.88848117
2023-09-03T13:00:00Z,25896.21,25944.81,25824.34,25894.91,-433.31019505
2023-09-03T14:00:00Z,25894.46,25936.63,25888.28,25927.08,152.11732514
2023-09-03T15:00:00Z,25926.41,25928.56,25848.54,25872.1,-225.0452408
2023-09-03T16:00:00Z,25871.33,25893.73,25811.1,25849.64,-346.08201825
2023-09-03T17:00:00Z,25846.14,25889.26,25837.1,25888.57,164.66439354
2023-09-03T18:00:00Z,25889.49,26030.6,25885.82,25933.56,482.55134727
2023-09-03T19:00:00Z,25934.8,26011.25,25932.08,26008.4,207.89989954
2023-09-03T20:00:00Z,26008.65,26122.75,25968.24,26048.87,550.72611869
2023-09-03T21:00:00Z,26049.09,26062.51,25959.96,25966.39,-288.68438198
2023-09-03T22:00:00Z,25966.4,25979.57,25942.88,25951.78,-131.74355262
2023-09-03T23:00:00Z,25953.53,25979.15,25936.25,25972.31,132.88738743
2023-09-04T00:00:00Z,25972.81,25974.95,25895.4,25905.63,-264.24090791
2023-09-04T01:00:00Z,25903.98,25921.68,25881.32,25903.41,-133.04956468
2023-09-04T02:00:00Z,25904.16,26011.94,25898.13,25991.43,189.53716246
2023-09-04T03:00:00Z,25984.18,26088.32,25977.44,25992.8,316.7101454
2023-09-04T04:00:00Z,25992.82,26010.47,25985.15,25985.81,-173.70729091
2023-09-04T05:00:00Z,25985.76,25989.64,25941.07,25941.53,-171.69551153
2023-09-04T06:00:00Z,25939.65,25982.13,25916.55,25964.14,253.25279961
2023-09-04T07:00:00Z,25963.89,25998.66,25956,25957.37,-267.14276984
2023-09-04T08:00:00Z,25957.88,25997.95,25955.48,25979.11,98.53503941
2023-09-04T09:00:00Z,25978.88,25979.34,25909.28,25942.04,-210.66339906
2023-09-04T10:00:00Z,25942.06,25955.36,25879.86,25899.28,-408.7335457
2023-09-04T11:00:00Z,25900.13,25929.07,25867.7,25886.36,-316.40025787
2023-09-04T12:00:00Z,25885.86,25889.06,25824.24,25849.93,-493.90700855
2023-09-04T13:00:00Z,25848.68,25895.79,25841.05,25884.63,199.59436663
2023-09-04T14:00:00Z,25884.89,25897.73,25832.01,25848.33,-222.71581157
2023-09-04T15:00:00Z,25846.33,25949.76,25722.24,25807.98,-957.46969065
2023-09-04T16:00:00Z,25808.44,25863.23,25804.81,25853.07,310.08840263
2023-09-04T17:00:00Z,25852.58,25928.05,25843.23,25896.05,248.28170799
2023-09-04T18:00:00Z,25898.65,25934.84,25878.93,25909.33,156.43721647
2023-09-04T19:00:00Z,25909.18,25909.62,25854.5,25885.65,-235.48125234
2023-09-04T20:00:00Z,25885.4,25903.6,25805.9,25829,-307.02920371
2023-09-04T21:00:00Z,25826.77,25832.24,25642.45,25673.81,-772.1444995
2023-09-04T22:00:00Z,25670.84,25787.19,25645.08,25768.54,382.16424575
2023-09-04T23:00:00Z,25767.84,25857.14,25757.28,25816.11,378.89544161
2023-09-05T00:00:00Z,25820.11,25829.16,25732.9,25760.13,-374.08752821
2023-09-05T01:00:00Z,25758.13,25793.43,25739.42,25746.47,-184.70900588
2023-09-05T02:00:00Z,25748.72,25749.75,25662.37,25664.41,-345.25820167
2023-09-05T03:00:00Z,25664.91,25680.58,25570.97,25678.7,532.1354566
2023-09-05T04:00:00Z,25679.2,25717.33,25668.84,25689.5,246.65265505
2023-09-05T05:00:00Z,25689.5,25743.45,25682.83,25725.84,204.74422181
2023-09-05T06:00:00Z,25726.09,25730.35,25676.14,25681.13,-165.59968629
2023-09-05T07:00:00Z,25681.88,25719.43,25681.46,25718.95,275.50516953
2023-09-05T08:00:00Z,25719.12,25783.23,25649.24,25693.09,-391.02903353
2023-09-05T09:00:00Z,25696.59,25776.93,25690.87,25744.67,302.78771918
2023-09-05T10:00:00Z,25745.95,25785,25739.42,25745.65,343.031804
2023-09-05T11:00:00Z,25745.4,25773.96,25735.24,25767.15,206.56186498
2023-09-05T12:00:00Z,25766.93,25825.16,25695.32,25809.85,602.56207886
2023-09-05T13:00:00Z,25813.1,25816.55,25724.47,25726.83,-387.70309534
2023-09-05T14:00:00Z,25726.07,25753.93,25623.63,25704.5,-585.72084378
2023-09-05T15:00:00Z,25705.25,25878.24,25669.64,25748.11,1039.11308678
2023-09-05T16:00:00Z,25748.36,25827,25726.8,25746.79,-580.33996581
2023-09-05T17:00:00Z,25744.54,25761.99,25703.93,25739.46,-539.65085331
2023-09-05T18:00:00Z,25741.96,25752.58,25707.75,25733.58,-317.81231145
2023-09-05T19:00:00Z,25733.58,25759.75,25680.76,25681.21,-391.73962924
2023-09-05T20:00:00Z,25682.56,25732.65,25676.03,25707.23,344.00984058
2023-09-05T21:00:00Z,25708.11,25757.76,25707.89,25728.81,246.55088281
2023-09-05T22:00:00Z,25729.31,25766.43,25722.96,25763.03,643.75988503
2023-09-05T23:00:00Z,25763.53,25794.51,25762.78,25787.15,470.1800293
2023-09-06T00:00:00Z,25788.07,25820.78,25779.35,25793.91,835.03806359
2023-09-06T01:00:00Z,25797.41,25819.24,25776.4,25779.63,-173.56869131
2023-09-06T02:00:00Z,25783.38,25841.83,25773.25,25838.7,187.67032554
2023-09-06T03:00:00Z,25837.45,25850,25776.29,25778.28,-189.0168015
2023-09-06T04:00:00Z,25778.02,25779.87,25753.1,25753.7,-119.66013034
2023-09-06T05:00:00Z,25755.92,25760.28,25737.44,25741.41,-118.48277852
2023-09-06T06:00:00Z,25740.91,25774.57,25736.26,25766.54,182.65804291
2023-09-06T07:00:00Z,25766.52,25771.49,25723.8,25724,-207.24329786
2023-09-06T08:00:00Z,25724,25749.41,25721.16,25744.98,123.94826999
2023-09-06T09:00:00Z,25746.07,25756.35,25714.93,25744.85,-207.7799931
2023-09-06T10:00:00Z,25744.85,25765.86,25720.95,25724.91,-153.61903733
2023-09-06T11:00:00Z,25725.19,25761.87,25718.23,25725.09,249.71103892
2023-09-06T12:00:00Z,25723.34,25741.12,25694.6,25712.38,-410.36880883
2023-09-06T13:00:00Z,25710.9,25765.06,25681.63,25733.85,707.13652064
2023-09-06T14:00:00Z,25733.85,25733.85,25540.35,25602.24,-1580.41154212
2023-09-06T15:00:00Z,25599.07,25647.4,25551.32,25591.84,-701.59592017
2023-09-06T16:00:00Z,25591.16,25628.45,25554.43,25595.16,434.1088293
2023-09-06T17:00:00Z,25595.16,26023.2,25393.3,25857.68,3218.54214387
2023-09-06T18:00:00Z,25861.44,25957.42,25592.64,25631.11,-1300.0734036
2023-09-06T19:00:00Z,25628.93,25714.87,25586.81,25674.63,808.28959929
2023-09-06T20:00:00Z,25680.63,25709.61,25650.76,25679.78,472.84926273
2023-09-06T21:00:00Z,25679.26,25758.73,25669.06,25726.67,376.69533215
2023-09-06T22:00:00Z,25726.92,25769.72,25722.26,25741.65,895.60925493
2023-09-06T23:00:00Z,25739.75,25778.39,25732.82,25760.61,431.2631433
2023-09-07T00:00:00Z,25761.08,25767.24,25732.66,25752.84,-185.06048502
2023-09-07T01:00:00Z,25753.37,25771.17,25722.07,25744.61,-169.949003
2023-09-07T02:00:00Z,25743.89,25773.2,25729.95,25750.53,182.52085458
2023-09-07T03:00:00Z,25750.78,25825.66,25749.78,25824.61,273.49082725
2023-09-07T04:00:00Z,25824.61,25838.69,25789.25,25813.04,-257.64322859
2023-09-07T05:00:00Z,25812.01,25815.66,25777.9,25788.17,-134.16347739
2023-09-07T06:00:00Z,25786.69,25788.51,25768.2,25768.21,-157.92376799
2023-09-07T07:00:00Z,25765.98,25767.58,25748.94,25763.57,-139.87316012
2023-09-07T08:00:00Z,25762.82,25762.82,25734.13,25742.54,-137.95516795
2023-09-07T09:00:00Z,25742.53,25753.29,25735.42,25737.1,-110.62631714
2023-09-07T10:00:00Z,25735.35,25745.43,25718.47,25736.84,-322.91534638
2023-09-07T11:00:00Z,25737.06,25744.59,25690.15,25699.87,-316.28689358
2023-09-07T12:00:00Z,25698.89,25710.79,25636.44,25652.39,-499.00261166
2023-09-07T13:00:00Z,25653.67,25761.48,25617.79,25631.68,-730.29660406
2023-09-07T14:00:00Z,25630.68,25753.14,25611.48,25752.8,935.72519727
